step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2885.0,13,54.0,1.2857142857142858,3.0833984502829628,13,335.0,0.09944289541047582,13,335.0
2890.0,13,52.0,1.2380952380952381,4.537300475184603,13,293.0,0.14456071038380572,13,293.0
2895.0,10,33.0,0.7857142857142857,4.578449108756978,10,330.0,0.20219874787238873,10,330.0
2900.0,8,38.0,1.027027027027027,4.529746880545648,8,360.0,0.21192479866449834,8,360.0
2905.0,14,97.0,2.6944444444444446,3.3838511095170456,14,419.0,0.10350122903000768,14,419.0
2910.0,18,124.0,3.3513513513513513,1.9760176256275954,18,429.0,0.08546389065745522,18,429.0
2915.0,13,77.0,1.925,3.4756802929423847,13,364.0,0.14255154462699732,13,364.0
2920.0,13,61.0,1.4878048780487805,5.136229173537494,13,296.0,0.17657676471133088,13,296.0
2925.0,8,40.0,1.0256410256410255,5.358238759889602,8,348.0,0.23093546863202966,8,348.0
2930.0,7,25.0,0.7142857142857143,4.970385480135962,7,385.0,0.2603308180868363,7,385.0
2935.0,13,79.0,2.135135135135135,3.768651948006256,13,439.0,0.19065212570472043,13,439.0
2940.0,15,100.0,2.7027027027027026,2.040165210635034,15,438.0,0.12366918984754639,15,438.0
2945.0,12,60.0,1.3636363636363635,3.9965546715589126,12,378.0,0.19657959847338408,12,378.0
2950.0,14,51.0,1.0625,5.5394147976427135,14,305.0,0.2845360909455474,14,305.0
2955.0,9,32.0,0.6808510638297872,5.08070860417295,9,316.0,0.25352072595265507,9,316.0
2960.0,6,21.0,0.4883720930232558,5.188306263530772,6,340.0,0.23916700090910045,6,340.0
2965.0,11,66.0,1.5348837209302326,5.144053933349528,11,386.0,0.18222474994915788,11,386.0
2970.0,14,84.0,1.9534883720930232,3.9472971076012913,14,382.0,0.13240594215532064,14,382.0
2975.0,12,51.0,1.1590909090909092,4.298873727203885,12,319.0,0.16193497542885635,12,319.0
2980.0,12,56.0,1.3333333333333333,5.014689913552813,12,290.0,0.1789130255317118,12,290.0
2985.0,10,44.0,1.0731707317073171,6.62399437572255,10,219.0,0.25999726064763645,10,219.0
2990.0,2,2.0,0.05555555555555555,6.1099719812319755,2,226.0,0.3000339991449602,2,226.0
2995.0,7,31.0,0.96875,5.357741911230909,7,247.0,0.25306430597687624,7,247.0
3000.0,15,91.0,2.6,4.224156773980066,15,308.0,0.1517993523375361,15,308.0
3005.0,17,118.0,3.2777777777777777,3.305518955573749,17,337.0,0.17371021392781433,17,337.0
3010.0,13,67.0,1.675,3.995699419728255,13,297.0,0.19276149746611743,13,297.0
3015.0,13,54.0,1.255813953488372,4.8831300219301665,13,256.0,0.18608989685973107,13,256.0
3020.0,7,24.0,0.5853658536585366,5.18524694916339,7,267.0,0.21738862697465827,7,267.0
3025.0,6,22.0,0.5945945945945946,5.587372551854416,6,291.0,0.22202753074946693,6,291.0
3030.0,14,75.0,2.027027027027027,4.282556469714135,14,344.0,0.19835823502718178,14,344.0
3035.0,17,101.0,2.6578947368421053,2.164081302887319,17,357.0,0.126785762269303,17,357.0
3040.0,13,67.0,1.675,3.026710004622208,13,313.0,0.12902499481647264,13,313.0
3045.0,12,54.0,1.255813953488372,5.148563663344295,12,271.0,0.19088495990465648,12,271.0
3050.0,6,22.0,0.5641025641025641,4.992463033036892,6,269.0,0.21370822324837324,6,269.0
3055.0,6,16.0,0.42105263157894735,5.802623439097065,6,290.0,0.28963746043536465,6,290.0
3060.0,12,65.0,1.6666666666666667,4.566605102511778,12,339.0,0.2323771185345937,12,339.0
3065.0,13,88.0,2.2564102564102564,2.331815084755679,13,348.0,0.11481709126952337,13,348.0
3070.0,14,59.0,1.4047619047619047,2.8446293976372923,14,312.0,0.08963783142007421,14,312.0
3075.0,15,66.0,1.4666666666666666,4.914995272359295,15,279.0,0.1901529196293167,15,279.0
3080.0,7,18.0,0.4090909090909091,5.090594516434354,7,289.0,0.24977929835011564,7,289.0
3085.0,7,21.0,0.525,5.3593944791213275,7,295.0,0.2723236984434478,7,295.0
3090.0,11,67.0,1.6341463414634145,5.036536348983374,11,342.0,0.20245681903046933,11,342.0
3095.0,19,145.0,3.2954545454545454,4.017453743316597,19,421.0,0.1631319565416015,19,421.0
3100.0,27,261.0,6.069767441860465,2.3979102192559214,27,539.0,0.09257129871678874,27,539.0
3105.0,33,407.0,9.044444444444444,2.1514654361071126,33,686.0,0.07285656226082574,33,686.0
3110.0,34,468.0,10.173913043478262,2.375603961004688,34,761.0,0.09854706275807473,34,761.0
3115.0,26,365.0,8.295454545454545,2.854820143416171,26,736.0,0.10753383857982615,26,736.0
3120.0,20,294.0,6.391304347826087,5.081243747822828,20,698.0,0.19421632671755418,20,698.0
3125.0,11,137.0,3.1136363636363638,4.711171820094505,11,713.0,0.19469832430427883,11,713.0
3130.0,7,31.0,0.7948717948717948,5.042077475426199,7,731.0,0.21988366005566787,7,731.0
3135.0,14,87.0,2.230769230769231,4.769913741646351,14,787.0,0.15024761399664127,14,787.0
3140.0,17,112.0,2.8,3.5143104513405254,17,768.0,0.13619165463053048,17,768.0
3145.0,13,70.0,1.8421052631578947,2.903345064031642,13,658.0,0.10082959145253849,13,658.0
3150.0,14,54.0,1.35,5.135206951046179,14,562.0,0.1657992687450375,14,562.0
3155.0,9,48.0,1.2972972972972974,6.815339346652391,9,400.0,0.2831280266614051,9,400.0
3160.0,0,0.0,0.0,7.297040521192289,0,371.0,0.4141501531802138,0,371.0
3165.0,7,20.0,0.625,6.109376977168852,7,391.0,0.3157790682212534,7,391.0
3170.0,14,75.0,2.34375,3.5602990241332257,14,446.0,0.1865294118221638,14,446.0
3175.0,17,108.0,2.918918918918919,2.6578527700680756,17,437.0,0.13105335772100976,17,437.0
3180.0,13,74.0,1.85,3.7129112729315628,13,350.0,0.15981235548786749,13,350.0
3185.0,14,58.0,1.3181818181818181,5.3283858069706165,14,278.0,0.23652765384961694,14,278.0
3190.0,10,48.0,1.1162790697674418,7.215542322061267,10,204.0,0.33607932625187953,10,204.0
3195.0,3,5.0,0.13513513513513514,5.934007322473761,3,209.0,0.2966972457941396,3,209.0
3200.0,8,32.0,0.9411764705882353,5.44964261980558,8,234.0,0.2376575229846331,8,234.0
3205.0,15,89.0,2.5428571428571427,3.829846764906605,15,291.0,0.12676601607520557,15,291.0
3210.0,16,114.0,3.1666666666666665,2.3377609390755687,16,311.0,0.0892564527919346,16,311.0
3215.0,12,65.0,1.7567567567567568,3.0551045309533422,12,266.0,0.11503464926630715,12,266.0
3220.0,10,42.0,1.0769230769230769,4.906765908648286,10,239.0,0.17432213131417226,10,239.0
3225.0,7,25.0,0.6578947368421053,6.6027288434634475,7,174.0,0.27019702841306037,7,174.0
3230.0,2,2.0,0.06060606060606061,6.484734503513487,2,186.0,0.2992021051060521,2,186.0
3235.0,7,25.0,0.7575757575757576,5.230708851509054,7,209.0,0.24091403277457665,7,209.0
3240.0,14,80.0,2.4242424242424243,3.0503361066541923,14,264.0,0.1980523389186072,14,264.0
3245.0,16,110.0,3.0555555555555554,2.1512204652208444,16,289.0,0.16402214513238061,16,289.0
3250.0,12,68.0,1.7,3.278004022447443,12,250.0,0.15233160488559208,12,250.0
3255.0,14,53.0,1.2045454545454546,4.951248916389133,14,238.0,0.19791841554478473,14,238.0
3260.0,10,51.0,1.2439024390243902,6.02435805620181,10,214.0,0.2667054013269455,10,214.0
3265.0,3,5.0,0.1282051282051282,5.638045392186289,3,208.0,0.2837398457839016,3,208.0
3270.0,7,27.0,0.75,5.823043219571013,7,217.0,0.3006882733497479,7,217.0
3275.0,12,78.0,2.0526315789473686,4.679320347142559,12,268.0,0.24046242941612583,12,268.0
3280.0,19,160.0,4.0,2.9458137251340553,19,352.0,0.13595516414003406,19,352.0
3285.0,23,198.0,4.829268292682927,1.534187904412797,23,396.0,0.08510108182050523,23,396.0
3290.0,19,145.0,3.5365853658536586,2.781414477404611,19,379.0,0.10454604276585268,19,379.0
3295.0,17,119.0,2.6444444444444444,5.181912739415884,17,359.0,0.21779575926615452,17,359.0
3300.0,9,72.0,1.6744186046511629,5.692263700798723,9,371.0,0.27229051813330474,9,371.0
3305.0,6,22.0,0.5789473684210527,5.465615576167494,6,397.0,0.22204309248167398,6,397.0
3310.0,13,72.0,2.057142857142857,4.0765323983229536,13,447.0,0.1493096171379915,13,447.0
3315.0,15,96.0,2.526315789473684,2.8651485814885147,15,454.0,0.13986509986237555,15,454.0
3320.0,11,53.0,1.394736842105263,3.2352247804072465,11,386.0,0.1305551650871743,11,386.0
3325.0,12,41.0,0.9761904761904762,5.2634660723434346,12,317.0,0.22240428459888964,12,317.0
3330.0,7,26.0,0.6341463414634146,7.162094357752501,7,232.0,0.3299491029761248,7,232.0
3335.0,3,20.0,0.5555555555555556,8.496062664961707,3,171.0,0.4602622716154935,3,171.0
3340.0,2,3.0,0.09090909090909091,7.656839766748077,2,144.0,0.4125323855433604,2,144.0
3345.0,7,28.0,0.8235294117647058,6.495188264687322,7,160.0,0.3122743655303166,7,160.0
3350.0,13,81.0,2.3142857142857145,3.9717534794035325,13,213.0,0.17607753374093027,13,213.0
3355.0,16,106.0,3.1176470588235294,2.1677887022724454,16,232.0,0.09449351344455435,16,232.0
3360.0,13,64.0,1.641025641025641,3.108182064683995,13,203.0,0.14122381654115349,13,203.0
3365.0,12,57.0,1.3571428571428572,4.839898841928584,12,198.0,0.20523172473904655,12,198.0
3370.0,8,36.0,0.8780487804878049,6.384531984809085,8,153.0,0.2751834338630837,8,153.0
3375.0,2,2.0,0.05405405405405406,6.445438645918097,2,155.0,0.35567849638158905,2,155.0
3380.0,6,27.0,0.75,6.470544984398043,6,180.0,0.3442687178465097,6,180.0
3385.0,14,80.0,2.1052631578947367,4.606335357009692,14,235.0,0.22733115798978598,14,235.0
3390.0,16,105.0,2.763157894736842,2.7214918420798915,16,269.0,0.14447128745008514,16,269.0
3395.0,13,70.0,1.75,2.9352695172162937,13,258.0,0.12111642040417792,13,258.0
3400.0,13,57.0,1.3571428571428572,4.223121607870333,13,245.0,0.12114429665088705,13,245.0
3405.0,6,16.0,0.4,4.682464456995442,6,254.0,0.2120286246163884,6,254.0
3410.0,7,26.0,0.6842105263157895,5.086196485496261,7,273.0,0.24894001410276642,7,273.0
3415.0,14,81.0,2.076923076923077,4.792902370438951,14,328.0,0.22519606030778622,14,328.0
3420.0,19,164.0,3.9047619047619047,3.156740967006641,19,411.0,0.17010946260419027,19,411.0
3425.0,23,203.0,4.72093023255814,1.9120272269004732,23,452.0,0.1073978096877205,23,452.0
3430.0,21,157.0,3.3404255319148937,2.943211797475554,21,435.0,0.11965328295559392,21,435.0
3435.0,20,150.0,3.1914893617021276,4.731481622667741,20,404.0,0.20999159601032127,20,404.0
3440.0,11,82.0,1.8636363636363635,4.2770346683916385,11,422.0,0.18787591270564827,11,422.0
3445.0,8,29.0,0.6904761904761905,5.3949634858883755,8,425.0,0.2514253969988404,8,425.0
3450.0,13,82.0,1.9523809523809523,5.023313809605925,13,477.0,0.2011120208197439,13,477.0
3455.0,17,109.0,2.5348837209302326,3.5465046125089636,17,487.0,0.1515501267715721,17,487.0
3460.0,14,72.0,1.6363636363636365,3.959268170824588,14,432.0,0.17170639986152814,14,432.0
3465.0,13,59.0,1.2553191489361701,5.182135755556582,13,384.0,0.23722844658071446,13,384.0
3470.0,10,33.0,0.7021276595744681,5.0168450511167775,10,393.0,0.2647673396452136,10,393.0
3475.0,7,30.0,0.6976744186046512,5.194586657825705,7,422.0,0.2675516307328245,7,422.0
3480.0,13,84.0,2.0,4.9443283079201175,13,476.0,0.19710688391568837,13,476.0
3485.0,17,111.0,2.5813953488372094,3.5263849388219386,17,477.0,0.15021680333390391,17,477.0
3490.0,13,72.0,1.7142857142857142,3.575990807158721,13,406.0,0.12282206120232919,13,406.0
3495.0,13,64.0,1.4883720930232558,5.249647462805292,13,320.0,0.1812130782477312,13,320.0
3500.0,7,29.0,0.725,5.281195053257802,7,319.0,0.24745144360245017,7,319.0
3505.0,6,22.0,0.6111111111111112,5.35682175829396,6,341.0,0.25921771060834164,6,341.0
3510.0,13,73.0,1.9210526315789473,4.043201162732619,13,392.0,0.18090422272521295,13,392.0
3515.0,15,98.0,2.5128205128205128,2.44916301686311,15,385.0,0.11112288342788806,15,385.0
3520.0,14,67.0,1.675,3.0459846488791995,14,336.0,0.10121578502441966,14,336.0
3525.0,13,59.0,1.4047619047619047,4.927195079951156,13,306.0,0.19974993746012631,13,306.0
3530.0,9,49.0,1.1666666666666667,6.4884291626836745,9,232.0,0.3183619459870308,9,232.0
3535.0,2,4.0,0.10526315789473684,6.614125611146754,2,226.0,0.3643208506427014,2,226.0
3540.0,7,30.0,0.8108108108108109,5.602729769081239,7,247.0,0.25774674191568997,7,247.0
3545.0,14,88.0,2.3157894736842106,4.701495213251919,14,305.0,0.22400051733336557,14,305.0
3550.0,16,114.0,2.7142857142857144,3.1159756352418153,16,328.0,0.17126528447306247,16,328.0
3555.0,13,73.0,1.7804878048780488,3.1052199184424416,13,292.0,0.14466069809376614,13,292.0
3560.0,15,67.0,1.5227272727272727,4.705163166393219,15,263.0,0.18962462874671304,15,263.0
3565.0,11,43.0,0.9555555555555556,5.000654489717235,11,295.0,0.2526958052310687,11,295.0
3570.0,9,35.0,0.8333333333333334,5.357458474414051,9,324.0,0.2673231691098521,9,324.0
3575.0,15,94.0,2.238095238095238,4.669085189170419,15,383.0,0.2438943167331339,15,383.0
3580.0,22,186.0,4.2272727272727275,3.4158029557848213,22,475.0,0.15196041364549784,22,475.0
3585.0,28,307.0,6.9772727272727275,2.38222229603168,28,596.0,0.06559576832127949,28,596.0
3590.0,30,358.0,7.3061224489795915,2.8509000368534765,30,660.0,0.12504179411352243,30,660.0
3595.0,25,275.0,5.978260869565218,3.633987067728757,25,634.0,0.12983757918813515,25,634.0
3600.0,19,224.0,4.977777777777778,4.8759280447938105,19,587.0,0.21691481383151942,19,587.0
3605.0,8,89.0,1.9777777777777779,5.519149336761828,8,570.0,0.2778334119973337,8,570.0
3610.0,5,20.0,0.5,5.62269126145228,5,589.0,0.2818683315470391,5,589.0
3615.0,13,69.0,1.8157894736842106,4.709318019126312,13,639.0,0.18709755477576495,13,639.0
3620.0,16,95.0,2.261904761904762,3.561588204899855,16,633.0,0.14211341245403736,16,633.0
3625.0,13,60.0,1.4285714285714286,3.582519853253399,13,545.0,0.11737792045158048,13,545.0
3630.0,12,50.0,1.1904761904761905,4.833964557765544,12,461.0,0.17816226083133418,12,461.0
3635.0,10,46.0,1.1794871794871795,6.243502367621089,10,315.0,0.2430661987561325,10,315.0
3640.0,4,32.0,0.9142857142857143,8.011054035580752,4,221.0,0.3883631606574272,4,221.0
3645.0,0,0.0,0.0,7.630866115903439,0,176.0,0.4440439811543009,0,176.0
3650.0,6,19.0,0.59375,6.2730406340245,6,182.0,0.337716999820829,6,182.0
3655.0,12,65.0,1.8571428571428572,4.446674495180356,12,228.0,0.2565208232922315,12,228.0
3660.0,14,86.0,2.324324324324324,2.989881259775334,14,227.0,0.16836324682341916,14,227.0
3665.0,11,50.0,1.2195121951219512,4.039547772818234,11,182.0,0.21361436169688922,11,182.0
3670.0,12,48.0,1.0666666666666667,5.225934820503485,12,167.0,0.2422195571912114,12,167.0
3675.0,6,14.0,0.3111111111111111,5.367434645520112,6,162.0,0.29370289503870434,6,162.0
3680.0,7,23.0,0.5476190476190477,5.763204938818486,7,184.0,0.31463567866163034,7,184.0
3685.0,12,75.0,1.829268292682927,5.288018914021749,12,236.0,0.19756666694280609,12,236.0
3690.0,14,95.0,2.111111111111111,3.831973204457097,14,253.0,0.15733030297362258,14,253.0
3695.0,14,55.0,1.25,3.901176532390043,14,232.0,0.1549068568061921,14,232.0
3700.0,12,58.0,1.3181818181818181,5.030955642376478,12,228.0,0.20877136931904416,12,228.0
3705.0,12,55.0,1.2790697674418605,6.038517051025484,12,198.0,0.25781945484970487,12,198.0
3710.0,4,12.0,0.3,5.964999962986498,4,204.0,0.3361442512275548,4,204.0
3715.0,7,29.0,0.7435897435897436,5.969995981247923,7,207.0,0.3172182845881369,7,207.0
3720.0,13,81.0,2.076923076923077,4.8326889565240725,13,259.0,0.1829416389465979,13,259.0
3725.0,16,104.0,2.4761904761904763,3.3076816246825613,16,284.0,0.13825542419709536,16,284.0
3730.0,14,64.0,1.5609756097560976,3.64634545461714,14,258.0,0.1399081444776671,14,258.0
3735.0,12,51.0,1.2142857142857142,4.742733605975709,12,232.0,0.1679449460213011,12,232.0
3740.0,9,44.0,1.1,6.79225988461535,9,186.0,0.2612155254621257,9,186.0
3745.0,2,2.0,0.05714285714285714,6.787563526822497,2,185.0,0.3785560597153084,2,185.0
3750.0,6,27.0,0.7941176470588235,5.630532017154907,6,203.0,0.28319165924403156,6,203.0
3755.0,13,82.0,2.2777777777777777,3.9799962834433495,13,258.0,0.18793400220221756,13,258.0
3760.0,17,111.0,2.775,2.808149723138789,17,285.0,0.15954977448351043,17,285.0
3765.0,14,77.0,1.8333333333333333,3.5810453476765014,14,261.0,0.18001683120537035,14,261.0
3770.0,13,71.0,1.5434782608695652,5.397083885644231,13,255.0,0.2538297382179834,13,255.0
3775.0,8,30.0,0.6521739130434783,5.42298894378584,8,278.0,0.27658777211302243,8,278.0
3780.0,6,30.0,0.7142857142857143,5.488488149710734,6,307.0,0.2786682867960804,6,307.0
3785.0,14,86.0,2.097560975609756,4.596368888598394,14,363.0,0.14206377494207792,14,363.0
3790.0,14,108.0,2.4,3.384276516381181,14,381.0,0.12468798623819646,14,381.0
3795.0,13,66.0,1.6097560975609757,3.5554275477714774,13,338.0,0.11333781778033257,13,338.0
3800.0,14,65.0,1.5853658536585367,4.779116754663033,14,300.0,0.15266559534195104,14,300.0
3805.0,9,38.0,1.0,4.519234330486071,9,321.0,0.18422521955246515,9,321.0
3810.0,8,31.0,0.8611111111111112,4.93811876265246,8,355.0,0.2571945673264887,8,355.0
3815.0,14,87.0,2.3513513513513513,4.097991330497555,14,411.0,0.24900415478882085,14,411.0
3820.0,17,113.0,2.825,2.5860984073148288,17,423.0,0.1538062713994948,17,423.0
3825.0,16,86.0,2.097560975609756,2.453731591349311,16,385.0,0.07645064667266538,16,385.0
3830.0,17,93.0,2.1627906976744184,4.157978948967635,17,365.0,0.14077216509267365,17,365.0
3835.0,8,44.0,1.0476190476190477,4.82522980199963,8,356.0,0.19536885486595165,8,356.0
3840.0,7,22.0,0.5789473684210527,5.346129179172732,7,357.0,0.22120167585953202,7,357.0
3845.0,14,77.0,2.026315789473684,4.45701917686386,14,412.0,0.20919482434830095,14,412.0
3850.0,20,161.0,3.926829268292683,3.467545899411974,20,497.0,0.17785205557518885,20,497.0
3855.0,24,205.0,4.880952380952381,1.9768347448031531,24,529.0,0.11393206762046482,24,529.0
3860.0,23,163.0,3.7906976744186047,2.5371959661139654,23,499.0,0.09044083189351175,23,499.0
3865.0,20,146.0,3.3181818181818183,4.355534602817431,20,478.0,0.15134322474961157,20,478.0
3870.0,10,66.0,1.5348837209302326,4.924881483035657,10,501.0,0.21493367859919915,10,501.0
3875.0,8,32.0,0.8205128205128205,5.2266977001824095,8,512.0,0.23084590651348524,8,512.0
3880.0,13,88.0,2.1463414634146343,4.621645687227501,13,568.0,0.20293778761116332,13,568.0
3885.0,18,119.0,2.902439024390244,2.9762404091894137,18,569.0,0.1499804234306857,18,569.0
3890.0,14,79.0,1.975,2.8385094000402433,14,486.0,0.10259317530622082,14,486.0
3895.0,14,68.0,1.619047619047619,4.439823094091186,14,427.0,0.13817819657835456,14,427.0
3900.0,7,25.0,0.625,5.060286327178529,7,400.0,0.19599023208699307,7,400.0
3905.0,6,23.0,0.6571428571428571,5.190320272672847,6,416.0,0.22775575761110803,6,416.0
3910.0,13,78.0,2.2941176470588234,3.6907232404853523,13,471.0,0.18130251561340355,13,471.0
3915.0,14,100.0,2.7777777777777777,1.9350268796741514,14,459.0,0.10410020731028444,14,459.0
3920.0,12,57.0,1.5405405405405406,2.5884049970550937,12,379.0,0.07764168828786576,12,379.0
3925.0,12,54.0,1.35,4.640647623024836,12,312.0,0.16426651049272,12,312.0
3930.0,8,27.0,0.6923076923076923,5.132945768865038,8,320.0,0.24918127403455725,8,320.0
3935.0,7,25.0,0.6756756756756757,5.008659890111857,7,355.0,0.2739734864914728,7,355.0
3940.0,13,80.0,2.2857142857142856,3.2891506225585996,13,410.0,0.14581527529786906,13,410.0
3945.0,16,108.0,2.7,3.2042949471295294,16,408.0,0.17156565229900686,16,408.0
3950.0,13,67.0,1.5952380952380953,3.7306821667383527,13,341.0,0.1789435649502905,13,341.0
3955.0,10,38.0,0.8444444444444444,5.308790565903572,10,269.0,0.23711774333474242,10,269.0
3960.0,8,24.0,0.5581395348837209,5.086900438035009,8,285.0,0.23922025500559818,8,285.0
3965.0,6,24.0,0.6,5.6341780883078405,6,310.0,0.2740640965237497,6,310.0
3970.0,13,76.0,1.9487179487179487,4.827243688674461,13,362.0,0.22020861344060333,13,362.0
3975.0,14,96.0,2.2857142857142856,2.9619215398330323,14,365.0,0.12593579247841175,14,365.0
3980.0,13,62.0,1.55,2.8986245906472172,13,318.0,0.12076584902865482,13,318.0
3985.0,14,61.0,1.4186046511627908,4.703565213175878,14,282.0,0.18897488815568733,14,282.0
3990.0,9,30.0,0.6818181818181818,5.288205100150079,9,297.0,0.2690497820282353,9,297.0
3995.0,8,31.0,0.775,5.542193109173718,8,324.0,0.292464376343736,8,324.0
4000.0,14,87.0,2.230769230769231,4.345045995800561,14,380.0,0.1761949661798245,14,380.0
4005.0,17,109.0,2.658536585365854,3.124867920069919,17,387.0,0.12880426192729338,17,387.0
4010.0,15,77.0,1.7906976744186047,3.966306011592674,15,340.0,0.15774627948123066,15,340.0
4015.0,13,71.0,1.6904761904761905,4.951948840001881,13,290.0,0.1564098450004882,13,290.0
4020.0,7,35.0,0.875,4.8283566726116955,7,326.0,0.2142036057626823,7,326.0
4025.0,8,26.0,0.7222222222222222,4.665653036995841,8,359.0,0.22274134303558987,8,359.0
4030.0,16,88.0,2.3783783783783785,3.6576709489732355,16,421.0,0.19513278955908248,16,421.0
4035.0,17,122.0,3.210526315789474,1.9402773838127956,17,439.0,0.11290360406461263,17,439.0
4040.0,17,92.0,2.1904761904761907,3.1147247106020086,17,402.0,0.13532046988306526,17,402.0
4045.0,16,90.0,2.0,5.191588999161066,16,355.0,0.2152866529822493,16,355.0
4050.0,7,33.0,0.7333333333333333,5.645990428151405,7,364.0,0.26472325607817765,7,364.0
4055.0,7,21.0,0.5121951219512195,5.625925047677655,7,382.0,0.3018660124604718,7,382.0
4060.0,13,73.0,1.7804878048780488,4.889817910163794,13,434.0,0.2500803486080964,13,434.0
4065.0,17,104.0,2.311111111111111,3.232728147280492,17,440.0,0.1184578987609225,17,440.0
4070.0,14,73.0,1.6222222222222222,3.9985731216970937,14,386.0,0.16012984046300846,14,386.0
4075.0,15,64.0,1.4222222222222223,5.115355702070187,15,348.0,0.2299634786176308,15,348.0
4080.0,9,32.0,0.7111111111111111,5.0761455091448004,9,355.0,0.2488853597344819,9,355.0
4085.0,10,40.0,0.9523809523809523,5.369231143181024,10,396.0,0.2638441633219903,10,396.0
4090.0,14,101.0,2.525,4.500266960062996,14,457.0,0.20590309654963046,14,457.0
4095.0,18,130.0,2.888888888888889,3.749093079242714,18,464.0,0.17105889047518147,18,464.0
4100.0,16,89.0,2.119047619047619,3.108952588382881,16,405.0,0.12327032449869837,16,405.0
4105.0,17,82.0,1.7826086956521738,5.049367192515708,17,368.0,0.20222646613686301,17,368.0
4110.0,12,81.0,1.8409090909090908,6.079949852854702,12,292.0,0.2317334415944424,12,292.0
4115.0,5,18.0,0.46153846153846156,5.415459199591444,5,294.0,0.2717113901684534,5,294.0
4120.0,7,26.0,0.6842105263157895,5.981829153641695,7,282.0,0.3111346715536111,7,282.0
4125.0,13,78.0,1.95,4.743453979105512,13,330.0,0.2163941999374713,13,330.0
4130.0,17,108.0,2.4,3.6303543617795557,17,351.0,0.16376696999191023,17,351.0
4135.0,14,78.0,1.8571428571428572,3.0706491892626864,14,317.0,0.11892651278008487,14,317.0
4140.0,14,77.0,1.673913043478261,4.650752451826564,14,284.0,0.18686853556116179,14,284.0
4145.0,12,74.0,1.608695652173913,6.419263189411135,12,240.0,0.3028788992110713,12,240.0
4150.0,7,77.0,1.7906976744186047,7.374715930198935,7,218.0,0.39505636115826404,7,218.0
4155.0,6,32.0,0.8,6.667069130290895,6,175.0,0.363235341838175,6,175.0
4160.0,6,19.0,0.48717948717948717,6.4005545767261625,6,146.0,0.314671694819992,6,146.0
4165.0,11,65.0,1.5853658536585367,6.382724002910784,11,175.0,0.2875118540245261,11,175.0
4170.0,18,140.0,3.255813953488372,4.553564990156564,18,250.0,0.17081988566250741,18,250.0
4175.0,24,246.0,5.590909090909091,2.8768801261430084,24,356.0,0.10985178627006771,24,356.0
4180.0,32,384.0,9.365853658536585,1.4422497017090308,32,494.0,0.030205882321036357,32,494.0
4185.0,38,559.0,13.30952380952381,1.331077745396457,38,670.0,0.04790637742494934,38,670.0
4190.0,34,613.0,13.931818181818182,2.056383155053153,34,771.0,0.10008784581388411,34,771.0
4195.0,24,456.0,10.133333333333333,3.3829685566405385,24,756.0,0.16113784858411584,24,756.0
4200.0,17,314.0,6.977777777777778,4.9436883467469235,17,705.0,0.21091185290254813,17,705.0
4205.0,11,189.0,4.295454545454546,4.429307343323297,11,760.0,0.1970161909103188,11,760.0
4210.0,7,25.0,0.6410256410256411,4.590910196343672,7,790.0,0.20666776542857085,7,790.0
4215.0,13,75.0,1.829268292682927,4.608873951111306,13,841.0,0.18160657962456073,13,841.0
4220.0,16,103.0,2.4523809523809526,3.211184423119769,16,825.0,0.14562779534564574,16,825.0
4225.0,14,72.0,1.8,2.7533631159562053,14,716.0,0.11532859696382095,14,716.0
4230.0,14,63.0,1.5,4.381618560297185,14,637.0,0.14847593909164192,14,637.0
4235.0,9,52.0,1.2682926829268293,5.9152804320046934,9,484.0,0.2232943282309377,9,484.0
4240.0,2,3.0,0.08333333333333333,5.791412264739538,2,484.0,0.3078873655209728,2,484.0
4245.0,7,24.0,0.6857142857142857,5.941174697932976,7,491.0,0.2722041483942951,7,491.0
4250.0,13,76.0,2.0,4.918179400526944,13,543.0,0.26880648799969165,13,543.0
4255.0,15,99.0,2.4146341463414633,3.6328033595014317,15,523.0,0.23858886893474482,15,523.0
4260.0,15,65.0,1.4444444444444444,3.6123865769886905,15,410.0,0.17890812357836103,15,410.0
4265.0,18,76.0,1.5510204081632653,5.091628698336667,18,311.0,0.21001353359092653,18,311.0
4270.0,12,54.0,1.125,5.047817782153458,12,283.0,0.2306478503324251,12,283.0
4275.0,6,22.0,0.4888888888888889,5.51198004052236,6,284.0,0.2639107249424619,6,284.0
4280.0,13,72.0,1.6363636363636365,5.762567151829908,13,326.0,0.2573636743121022,13,326.0
4285.0,15,98.0,2.130434782608696,3.705874718706419,15,345.0,0.12717188708788904,15,345.0
4290.0,16,76.0,1.6888888888888889,3.583168069753561,16,320.0,0.10640776793514692,16,320.0
4295.0,16,84.0,1.9090909090909092,4.365249496434759,16,298.0,0.15276097807135658,16,298.0
4300.0,12,86.0,2.0,5.859282487016667,12,269.0,0.2546770521773506,12,269.0
4305.0,5,78.0,2.0526315789473686,7.015476114750601,5,245.0,0.38843816736097436,5,245.0
4310.0,5,22.0,0.5945945945945946,5.766752152553496,5,228.0,0.31855732174997614,5,228.0
4315.0,7,31.0,0.8378378378378378,5.622963250051168,7,200.0,0.28110471823970495,7,200.0
4320.0,14,86.0,2.097560975609756,4.930439761168767,14,253.0,0.23108845870904196,14,253.0
